Propertyname_name,Propertyname_address,Propertyname_address_url,Propertyname_price,Propertyname_price_url,Propertyname_Name,Propertyname_location,Propertyname_description,Bathroom(s),Bedroom(s),Built-up area,Built-up price,Car Parks,Land area,Land area price,Lot type,Property type,Bedroom(s)_clean,Price_clean,Bathroom(s)_clean,Builtup_area_clean,CarParks_clean,state,city,state_score,city_multiplier,location_score,Price_capped,Builtup_area_capped,CarParks_capped,location_score_capped,price_per_sqft
Taman Puncak Jalil,"Seri Kembangan, Selangor",https://www.edgeprop.my/listing/sale/3437618/selangor/seri_kembangan/landed/terracehouse/double-storey-terrace-house-in-taman-puncak-jalil-seri-kembangan-for-sale,"620,000",https://www.edgeprop.my/listing/sale/3437618/selangor/seri_kembangan/landed/terracehouse/double-storey-terrace-house-in-taman-puncak-jalil-seri-kembangan-for-sale,Double Storey Terrace House In Taman Puncak Jalil Seri Kembangan for Sale,"Taman Puncak Jalil, Seri Kembangan, Selangor","ACCESSIBILITY :
* Bukit Jalil Highway
* LDP, SKVE, MEX
* LRT Alam Sutera & Kinrara
* MRT Equine & Putra Permai
Ameni...",3 B,4 BR,"2,000 sqft",RM 310/sqft,,,,Non Bumi Lot,Terrace House,4.0,620000.0,3.0,2000.0,2.0,Selangor,Seri Kembangan,0.95,0.8,0.76,620000.0,2000.0,2.0,0.76,310.0
Taman Puteri Wangsa,"Jalan Keris, Puteri Wangsa, Ulu Tiram, Ulu Tiram, Johor",https://www.edgeprop.my/listing/sale/3306830/johor/ulu_tiram/landed/terracehouse/puteri-wangsa-single-storey,"462,000",https://www.edgeprop.my/listing/sale/3306830/johor/ulu_tiram/landed/terracehouse/puteri-wangsa-single-storey,Puteri Wangsa single storey,"Taman Puteri Wangsa, Ulu Tiram, Johor","For sales
Single storey terrace house
Jalan keris 1x, Taman puteri wangsa, 81800 ulu tiram
3 bedrooms
2 bathrooms
Freehold
Intermediat...",2 B,3 BR,"1,540 sqft",RM 300/sqft,2 Car Parks,,,Non Bumi Lot,Terrace House,3.0,462000.0,2.0,1540.0,2.0,Johor,Ulu Tiram,0.9,0.8,0.7200000000000001,462000.0,1540.0,2.0,0.7200000000000001,300.0
Taman Putra Prima,"Off Jalan Puchong, Puchong, Selangor",https://www.edgeprop.my/listing/sale/3429671/selangor/puchong/landed/terracehouse/double-storey-20-x-70-taman-putra-prima-puchong,"690,000",https://www.edgeprop.my/listing/sale/3429671/selangor/puchong/landed/terracehouse/double-storey-20-x-70-taman-putra-prima-puchong,Double Storey (20 x 70) Taman Putra Prima Puchong,"Taman Putra Prima, Puchong, Selangor","Double storey terrace house at Taman Putra Prima Puchong for SALE
PROPERTY DETAILS:
- Double storey terrace house
- 4 bedroom 3 bathroom
- Land size: 20 x 70
- Freehold, non-bum...",3 B,4 BR,"1,200 sqft",RM 575/sqft,,,,Non Bumi Lot,Terrace House,4.0,690000.0,3.0,1200.0,2.0,Selangor,Puchong,0.95,0.95,0.9025,690000.0,1200.0,2.0,0.9025,575.0
Taman Putra Prima,"Off Jalan Puchong, Puchong, Selangor",https://www.edgeprop.my/listing/sale/3440661/selangor/puchong/landed/terracehouse/double-storey-landed-house-puchong-taman-putra-prima-20-x-70,"530,000",https://www.edgeprop.my/listing/sale/3440661/selangor/puchong/landed/terracehouse/double-storey-landed-house-puchong-taman-putra-prima-20-x-70,Double Storey Landed House Puchong Taman Putra Prima 20 x 70,"Taman Putra Prima, Puchong, Selangor","Taman putra Prima, Puchong
price RM 530K
------------------------
more unit choose rm 530 k to rm 550k
* Double Storey Terrace House
* Land Area: 20' x 70'
* Type: Interm...",3 B,4 BR,- sqft,RM -,,,,,Terrace House,4.0,530000.0,3.0,2207.0,2.0,Selangor,Puchong,0.95,0.95,0.9025,530000.0,2207.0,2.0,0.9025,240.1449932034436
Taman Putri Kulai,"Kulai, Johor",https://www.edgeprop.my/listing/sale/3343676/johor/kulai/landed/terracehouse/taman-putri-kulai-jalan-sri-putri-double-storey-endlot,"480,000",https://www.edgeprop.my/listing/sale/3343676/johor/kulai/landed/terracehouse/taman-putri-kulai-jalan-sri-putri-double-storey-endlot,Taman Putri Kulai Jalan Sri Putri Double Storey Endlot,"Taman Putri Kulai, Kulai, Johor","Taman Sri Putri, Tmn Putri Kulai
For sale
Double storey Endlot
4 Bedrooms
3 Bathr...",3 B,4 BR,"1,540 sqft",RM 311/sqft,2 Car Parks,,,Non Bumi Lot,Terrace House,4.0,480000.0,3.0,1540.0,2.0,Johor,Kulai,0.9,0.8,0.7200000000000001,480000.0,1540.0,2.0,0.7200000000000001,311.68831168831167
Taman Samagagah,"Permatang Pauh, Penang",https://www.edgeprop.my/listing/sale/3419243/penang/permatang_pauh/landed/terracehouse/taman-samagagah-double-storey-terrace-for-sale,"560,000",https://www.edgeprop.my/listing/sale/3419243/penang/permatang_pauh/landed/terracehouse/taman-samagagah-double-storey-terrace-for-sale,Taman Samagagah Double Storey Terrace For Sale,"Taman Samagagah, Permatang Pauh, Penang","🔥AA Listing 𝗙𝗢𝗥 𝗦𝗔𝗟𝗘 🔥
Double Storey Terrace 🏠 Taman Samagagah, 13500 Permatang Pauh
Taman Samagagah, Permatang Pauh – Convenient or Not?
Taman Samagagah is a residential area located in Permatang Pauh, Penang. It’s considered a convenient place to live due to the following reason...",3 B,4 BR,- sqft,RM -,,,,,Terrace House,4.0,560000.0,3.0,2207.0,2.0,Penang,Permatang Pauh,0.95,0.8,0.76,560000.0,2207.0,2.0,0.76,253.73810602628
Taman Sejati 5,"Lorong Bendahara, Klang, Selangor",https://www.edgeprop.my/listing/sale/3268826/selangor/klang/landed/terracehouse/taman-sejati-klang-2.5-storey-house,"780,000",https://www.edgeprop.my/listing/sale/3268826/selangor/klang/landed/terracehouse/taman-sejati-klang-2.5-storey-house,Taman Sejati Klang 2.5 storey house,"Taman Sejati 5, Klang, Selangor","Klang 2.5 storey Landed House
*Fully extended & Great renovated*
*Move in condition*
吧生两层半屋子出售
Property address: Taman Sejati 4, Klang
Property Type : 2.5 s...",3 B,4 + 1 BR,"1,800 sqft",RM 433/sqft,,,,Non Bumi Lot,Terrace House,5.0,780000.0,3.0,1800.0,2.0,Selangor,Klang,0.95,0.95,0.9025,780000.0,1800.0,2.0,0.9025,433.3333333333333
Taman Seri Austin,"Johor Bahru, Johor",https://www.edgeprop.my/listing/sale/3378077/johor/johor_bahru/landed/terracehouse/seri-austin-double-sty-renovated-house-for-sale,"858,000",https://www.edgeprop.my/listing/sale/3378077/johor/johor_bahru/landed/terracehouse/seri-austin-double-sty-renovated-house-for-sale,Seri Austin Double Sty Renovated house For sale,"Taman Seri Austin, Johor Bahru, Johor","👁👁Double Sty SERI AUSTIN For Sale💥💥‼️‼️
✅SERI AUSTIN EAST ZONE Double Storey terrace
@ East Zone
✅Jalan Seri Austin 6/X
✅Tenure: Free...",3 B,4 BR,- sqft,RM -,,,,Non Bumi Lot,Terrace House,4.0,858000.0,3.0,2207.0,2.0,Johor,Johor Bahru,0.9,0.9,0.81,858000.0,2207.0,2.0,0.81,388.7630267331219
Taman Seri Wangsa,"Kuching, Sarawak",https://www.edgeprop.my/listing/sale/3198200/sarawak/kuching/landed/terracehouse/corner-double-storey-large-car-park-taman-seri-wangsa-at-depo-for-sale,"828,800",https://www.edgeprop.my/listing/sale/3198200/sarawak/kuching/landed/terracehouse/corner-double-storey-large-car-park-taman-seri-wangsa-at-depo-for-sale,CORNER Double Storey Large Car Park Taman SERI WANGSA at Depo for Sale,"Taman Seri Wangsa, Kuching, Sarawak","TAMAN SERI WANGSA
Double Storey Terrace House @ DepoLink, Petra Jaya
📍 Prime Location:
Conveniently situated near LePapa, BS Supermart, Everise, Jayco Mart, banks, schools, colleges, and Normah Medical Centre.
💰 Price Starting From: RM628...",4 B,4 BR,"1,780 sqft",RM 465/sqft,4 Car Parks,,,,Terrace House,4.0,828800.0,4.0,1780.0,4.0,Sarawak,Kuching,0.9,0.9,0.81,828800.0,1780.0,4.0,0.81,465.6179775280899
Taman Setia Indah,"Jalan Setia, Johor Bahru, Johor",https://www.edgeprop.my/listing/sale/3434043/johor/johor_bahru/landed/terracehouse/setia-indah-jln-setia-indah-8-10.-double-storey-terrace-house-for-sale.,"738,000",https://www.edgeprop.my/listing/sale/3434043/johor/johor_bahru/landed/terracehouse/setia-indah-jln-setia-indah-8-10.-double-storey-terrace-house-for-sale.,Setia Indah (Jln Setia Indah 8/10. Double Storey Terrace House for Sale.,"Taman Setia Indah, Johor Bahru, Johor","Setia Indah 2 storey Terrace House
✴️Location : Setia Indah (Jln Setia 10)
✴️Land Area: 22 x 70
✴️Bedroom : 4
✴️Bathroom : 3
✴️Freehold
* not at Flood area.
🏡 *FEATURES*
✅ Dry & Wet Kitchen
✅ Gated & Guarded (RM 90)
*Selling Price : RM 738,000*
Bank Value: RM 750K",3 B,4 BR,- sqft,RM -,,,,,Terrace House,4.0,738000.0,3.0,2207.0,2.0,Johor,Johor Bahru,0.9,0.9,0.81,738000.0,2207.0,2.0,0.81,334.39057544177615
Taman Skudai Baru,"Jalan Hang Jebat, Skudai, Johor",https://www.edgeprop.my/listing/sale/3433386/johor/skudai/landed/terracehouse/jalan-pahlawan-single-storey-sale,"570,000",https://www.edgeprop.my/listing/sale/3433386/johor/skudai/landed/terracehouse/jalan-pahlawan-single-storey-sale,jalan pahlawan single storey sale,"Taman Skudai Baru, Skudai, Johor","又是一间‼️保养好𝙂𝙤𝙤𝙙 𝘾𝙤𝙣𝙙𝙞𝙩𝙞𝙤𝙣 配有【凉凉天然地砖】✅附近走路到商店‼️超方便 ✅30年成熟地区
✅单层屋保养好不多了
✅kitchen extended
✅浴室改装 翻新
（Bath new title renovation)
‼️走路到商店...",,- BR,- sqft,RM -,,,,,Terrace House,,570000.0,,2207.0,2.0,Johor,Skudai,0.9,0.8,0.7200000000000001,570000.0,2207.0,2.0,0.7200000000000001,258.26914363389216
Taman Sri Andalas,"Klang, Selangor",https://www.edgeprop.my/listing/sale/3437494/selangor/klang/landed/terracehouse/andalas-klang-2-storey-house-facing-field,"599,000",https://www.edgeprop.my/listing/sale/3437494/selangor/klang/landed/terracehouse/andalas-klang-2-storey-house-facing-field,Andalas Klang 2 storey house facing field,"Taman Sri Andalas, Klang, Selangor","Taman Sri Andalas Klang (Facing Field)
Double storey terrace house for Sale 吧生双层排屋出售, 面向草场
20x70
4 bedrooms 3 bathrooms
Freehold
Non...",3 B,4 BR,- sqft,RM -,2 Car Parks,,,Non Bumi Lot,Terrace House,4.0,599000.0,3.0,2207.0,2.0,Selangor,Klang,0.95,0.95,0.9025,599000.0,2207.0,2.0,0.9025,271.40915269596735
"Taman Sri Indah, Klang","Lorong Bendahara, Klang, Selangor",https://www.edgeprop.my/listing/sale/3434713/selangor/klang/landed/terracehouse/renovation-2-sty-taman-sri-indah-sungai-jati-near-lotus-sentosa-klang-20x75sf,"580,000",https://www.edgeprop.my/listing/sale/3434713/selangor/klang/landed/terracehouse/renovation-2-sty-taman-sri-indah-sungai-jati-near-lotus-sentosa-klang-20x75sf,Renovation 2 Sty Taman Sri Indah @ Sungai Jati Near Lotus Sentosa Klang 20x75sf,"Taman Sri Indah, Klang, Klang, Selangor","**Near Lotus Sentosa Klang **
2 Storey Taman Sri Indah @ Sungai Jati Klang
Freehold
20x75sf
4 rooms 3 toilets
Renovation
Selling price: RM 580,000
Jayden Lee(REN24720)
016 239 8438",3 B,4 BR,- sqft,RM -,3 Car Parks,,,Non Bumi Lot,Terrace House,4.0,580000.0,3.0,2207.0,3.0,Selangor,Klang,0.95,0.95,0.9025,580000.0,2207.0,3.0,0.9025,262.8001812415043
Taman Sri Sentosa Jaya,"Jalan Bendahara, Klang, Selangor",https://www.edgeprop.my/listing/sale/3131166/selangor/klang/landed/terracehouse/tmn-sri-sentosa-jaya-klang-2-storey-house-for-sale,"550,000",https://www.edgeprop.my/listing/sale/3131166/selangor/klang/landed/terracehouse/tmn-sri-sentosa-jaya-klang-2-storey-house-for-sale,Tmn Sri sentosa jaya klang 2 storey house for sale,"Taman Sri Sentosa Jaya, Klang, Selangor","Taman Sri Sentosa Jaya klang, 2 Storey House for sale
LA : 20 x 70
4 rooms 3 bathrooms
Freehold
Kitchen cabinet
Asking price RM550, 000
Kindly contact for viewing :
Caroline Teh 017-5676878
#klangproperty
#tamansrisentosajayaklang
#klanghouseforsale
#klangdoublestoreyhouseforsale
#吧生双层排屋出售",3 B,4 BR,- sqft,RM -,2 Car Parks,,,Non Bumi Lot,Terrace House,4.0,550000.0,3.0,2207.0,2.0,Selangor,Klang,0.95,0.95,0.9025,550000.0,2207.0,2.0,0.9025,249.2070684186679
Taman Stakan Jaya,"Jalan Stakan, Kota Samarahan, Sarawak",https://www.edgeprop.my/listing/sale/3297860/sarawak/kota_samarahan/landed/terracehouse/taman-stakan30-new-double-storey-terrace-mix-zone-at-jalan-stakan-for-sale,"657,800",https://www.edgeprop.my/listing/sale/3297860/sarawak/kota_samarahan/landed/terracehouse/taman-stakan30-new-double-storey-terrace-mix-zone-at-jalan-stakan-for-sale,Taman Stakan30 New Double Storey Terrace MIX ZONE at Jalan Stakan for Sale,"Taman Stakan Jaya, Kota Samarahan, Sarawak","Taman Stakan 30, located at Jalan Stakan, Kota Samarahan, Sarawak, offers modern double and single-storey terrace houses.
* It is a developing residential area, with expected completion in late 2025.
DOUBLE STOREY TERRACE with land size from 4.39 points onwards.
4 bedroom 4 bathroom
Build up size :1875 sqft
Leasehold 99 ...",4 B,4 BR,"1,875 sqft",RM 350/sqft,2 Car Parks,,,,Terrace House,4.0,657800.0,4.0,1875.0,2.0,Sarawak,Kota Samarahan,0.9,0.8,0.7200000000000001,657800.0,1875.0,2.0,0.7200000000000001,350.82666666666665
Taman Sutera Lama,"Jalan Sutera Lama, Port Dickson, Negeri Sembilan",https://www.edgeprop.my/listing/sale/2352376/negeri_sembilan/port_dickson/landed/terracehouse/corner-double-storey-terrace-port-dickson-taman-sutera,"390,000",https://www.edgeprop.my/listing/sale/2352376/negeri_sembilan/port_dickson/landed/terracehouse/corner-double-storey-terrace-port-dickson-taman-sutera,Corner Double Storey Terrace Port Dickson Taman Sutera,"Taman Sutera Lama, Port Dickson, Negeri Sembilan","TAMAN SUTERA LAMA PORT DICKSON FOR SALE
CORNER DOUBLE STOREY TERRACE HOUSE
Property Profile :-
Extended and Renovated
Freehold
Land area 229 sq mt / 2,4...",4 B,5 + 1 BR,"2,000 sqft",RM 195/sqft,2 Car Parks,,,Non Bumi Lot,Terrace House,6.0,390000.0,4.0,2000.0,2.0,Negeri Sembilan,Port Dickson,0.9,0.9,0.81,390000.0,2000.0,2.0,0.81,195.0
Taman Tan Sri Yacob,"Jalan Putra, Skudai, Johor",https://www.edgeprop.my/listing/sale/3414786/johor/skudai/landed/terracehouse/skudai-sri-yacob-medium-cost-double-storey-house.,"438,000",https://www.edgeprop.my/listing/sale/3414786/johor/skudai/landed/terracehouse/skudai-sri-yacob-medium-cost-double-storey-house.,"Skudai Sri Yacob, Medium cost double storey house.","Taman Tan Sri Yacob, Skudai, Johor","Tmn Tan Sri Yacob, Skudai
Jalan Putra
For Sale
- Medium Cost
- Double St...",2 B,3 BR,756 sqft,RM 579/sqft,,,,Non Bumi Lot,Terrace House,3.0,438000.0,2.0,756.0,2.0,Johor,Skudai,0.9,0.8,0.7200000000000001,438000.0,775.0,2.0,0.7200000000000001,565.1612903225806
Taman Teluk Pulai,"Jalan Teluk Pulai; Jalan Sembilang, Klang, Selangor",https://www.edgeprop.my/listing/sale/3194606/selangor/klang/landed/terracehouse/taman-teluk-pulai-klang-2-storey-house,"629,000",https://www.edgeprop.my/listing/sale/3194606/selangor/klang/landed/terracehouse/taman-teluk-pulai-klang-2-storey-house,Taman Teluk Pulai klang 2 storey house,"Taman Teluk Pulai, Klang, Selangor","Teluk Pulai Klang Double Storey house for sale 吧生双层排屋出售
Freehold
Size 23 front, back 20 x 77
Renovation unit 装修单位
4 bedrooms 3 bathrooms
Facing field...",3 B,4 BR,- sqft,RM -,2 Car Parks,,,Non Bumi Lot,Terrace House,4.0,629000.0,3.0,2207.0,2.0,Selangor,Klang,0.95,0.95,0.9025,629000.0,2207.0,2.0,0.9025,285.0022655188038
Taman Tun Dr Ismail (TTDI),"Jalan Datuk Sulaiman, Taman Tun Dr Ismail, Kuala Lumpur",https://www.edgeprop.my/listing/sale/2920052/kuala_lumpur/taman_tun_dr_ismail/landed/bungalow-detachedhouse-villa/ttdi-bungalow-for-sale,"4,500,000",https://www.edgeprop.my/listing/sale/2920052/kuala_lumpur/taman_tun_dr_ismail/landed/bungalow-detachedhouse-villa/ttdi-bungalow-for-sale,TTDI Bungalow for sale,"Taman Tun Dr Ismail (TTDI), Taman Tun Dr Ismail, Kuala Lumpur","TTDI Two Storey Bungalow
for Sale
Freehold title
Land area 5400 sq ft
Built up 3500 approx.
Bedro...",5 B,6 + 1 BR,"3,500 sqft","RM 1,285/sqft",5 Car Parks,,,,Bungalow / Detached House,7.0,4500000.0,5.0,3500.0,5.0,Kuala Lumpur,Taman Tun Dr Ismail,1.0,0.8,0.8,4500000.0,3500.0,5.0,0.8,1285.7142857142858
Taman Universiti,"Jalan Pintar, Kajang, Selangor",https://www.edgeprop.my/listing/sale/3419180/selangor/kajang/landed/terracehouse/below-market-2-sty-taman-universiti-jalan-cerdik-bangi-20x65-sqft,"450,000",https://www.edgeprop.my/listing/sale/3419180/selangor/kajang/landed/terracehouse/below-market-2-sty-taman-universiti-jalan-cerdik-bangi-20x65-sqft,Below market 2 Sty Taman Universiti Jalan Cerdik Bangi 20x65 sqft,"Taman Universiti, Kajang, Selangor","** Below Market **
2 Sty Jalan Cerdik Taman Univerditi Kajang
Freehold
20x65 sqft
4 rooms 3 toilets
Selling price : Rm 450,000
Jayden Lee (REN24720)
0162398438",3 B,4 BR,- sqft,RM -,2 Car Parks,,,Non Bumi Lot,Terrace House,4.0,450000.0,3.0,2207.0,2.0,Selangor,Kajang,0.95,0.8,0.76,450000.0,2207.0,2.0,0.76,203.89669234254643
Taman Vista Emas,"Jalan Vista Emas, Bangi, Selangor",https://www.edgeprop.my/listing/sale/3424446/selangor/bangi/landed/terracehouse/taman-vista-emas-bangi-selangor,"550,000",https://www.edgeprop.my/listing/sale/3424446/selangor/bangi/landed/terracehouse/taman-vista-emas-bangi-selangor,"Taman Vista Emas, Bangi, Selangor","Taman Vista Emas, Bangi, Selangor","✅ FOR SALE : Double Storey Intermediate Terrace House, Taman Vista Emas, Bangi Kajang .
========================
Selling Price: RM 550,000 only
========================
PROPERTY DETA...",3 B,4 BR,"2,002 sqft",RM 274/sqft,2 Car Parks,,,,Terrace House,4.0,550000.0,3.0,2002.0,2.0,Selangor,Bangi,0.95,0.8,0.76,550000.0,2002.0,2.0,0.76,274.72527472527474
Taman Wangsa Baiduri,"Persiaran Wangsa Baiduri, Subang Jaya, Selangor",https://www.edgeprop.my/listing/sale/3424960/selangor/subang_jaya/landed/terracehouse/nice-unit-2-storey-tereace-house-taman-wangsa-baiduri-subang-jaya,"850,000",https://www.edgeprop.my/listing/sale/3424960/selangor/subang_jaya/landed/terracehouse/nice-unit-2-storey-tereace-house-taman-wangsa-baiduri-subang-jaya,"[Nice Unit] 2 ½ Storey Tereace House Taman Wangsa Baiduri, Subang Jaya","Taman Wangsa Baiduri, Subang Jaya, Selangor","FOR SALE
⭐️ FULLY EXTENDED
⭐️SPACIOUS PORCH
⭐️FACING OPEN
2 ½ Storey Tereace H...",3 B,4 BR,- sqft,RM -,2 Car Parks,,,Bumi Lot,Terrace House,4.0,850000.0,3.0,2207.0,2.0,Selangor,Subang Jaya,0.95,0.95,0.9025,850000.0,2207.0,2.0,0.9025,385.13819664703215
"Taman Wawasan, Pusat Bandar Puchong","Pusat Bandar Puchong, Puchong, Selangor",https://www.edgeprop.my/listing/sale/3020494/selangor/puchong/landed/terracehouse/corner-unit-double-storey-taman-wawasan-2-puchong-jaya-freehold-4047sqft,"1,400,000",https://www.edgeprop.my/listing/sale/3020494/selangor/puchong/landed/terracehouse/corner-unit-double-storey-taman-wawasan-2-puchong-jaya-freehold-4047sqft,Corner Unit Double Storey Taman Wawasan 2 Puchong Jaya Freehold 4047sqft,"Taman Wawasan, Pusat Bandar Puchong, Puchong, Selangor","**Gated Guarded**
Corner Unit Double Storey Taman Wawasan 2 Puchong Jaya
Freehold
Land size - 4047 sqft
5 rooms 3 toilet
Fully Renovated
Fully Extended
Selling price : Rm 1.4 mil
Jayden Lee ( REN24720)
0162398438",3 B,5 BR,- sqft,RM -,5 Car Parks,,,Non Bumi Lot,Terrace House,5.0,1400000.0,3.0,2207.0,5.0,Selangor,Puchong,0.95,0.95,0.9025,1400000.0,2207.0,5.0,0.9025,634.3452650657
"Taman Wawasan, Pusat Bandar Puchong","Pusat Bandar Puchong, Puchong, Selangor",https://www.edgeprop.my/listing/sale/3101180/selangor/puchong/landed/terracehouse/--below-market----corner-3514sqft-double-storey-taman-wawasan-2-puchong-jaya-gated-guarded,"1,200,000",https://www.edgeprop.my/listing/sale/3101180/selangor/puchong/landed/terracehouse/--below-market----corner-3514sqft-double-storey-taman-wawasan-2-puchong-jaya-gated-guarded,**Below market ** Corner 3514sqft Double Storey Taman wawasan 2 Puchong Jaya Gated Guarded,"Taman Wawasan, Pusat Bandar Puchong, Puchong, Selangor","**Gated Guarded**
**Below Market **
Corner Unit Double Storey Taman Wawasan 2 Puchong Jaya
Freehold
Land size : 3154 sqft
Build up : 2915 sqft
6 rooms 4 toilet
Renovation
Extended with approval plan
Selling price : Rm 1.2 mil
Jayden Lee( REN24720)
016 239 8438",4 B,6 BR,- sqft,RM -,4 Car Parks,,,Non Bumi Lot,Terrace House,6.0,1200000.0,4.0,2207.0,4.0,Selangor,Puchong,0.95,0.95,0.9025,1200000.0,2207.0,4.0,0.9025,543.7245129134571
"Taman Wawasan, Pusat Bandar Puchong","Pusat Bandar Puchong, Puchong, Selangor",https://www.edgeprop.my/listing/sale/3105200/selangor/puchong/landed/terracehouse/22x110sqft-taman-wawasan-4-pusat-bandar-puchong-2-storey,"1,250,000",https://www.edgeprop.my/listing/sale/3105200/selangor/puchong/landed/terracehouse/22x110sqft-taman-wawasan-4-pusat-bandar-puchong-2-storey,22X110sqft Taman Wawasan 4 Pusat Bandar Puchong 2 Storey,"Taman Wawasan, Pusat Bandar Puchong, Puchong, Selangor","**Super Long Length 22x110sqft**
** Gated Guarded **
** Facing No House **
Double Storey Taman Wawasan 4 Pusat Bandar Puchong
Freehold
Land size : 22x110sqft
4 rooms 3 toilet
Renovated
Kitchen cabinet & table top
Selling price : Rm 1.25 mil
Jayden Lee ( REN24720)
0162398438",4 B,4 + 1 BR,- sqft,RM -,4 Car Parks,,,Non Bumi Lot,Terrace House,5.0,1250000.0,4.0,2207.0,4.0,Selangor,Puchong,0.95,0.95,0.9025,1250000.0,2207.0,4.0,0.9025,566.3797009515179
